Date Reported,Fiscal Year,Department,Category,Sex,Race/Ethnicity,Value
06/30/2016 11:59:00 PM,2016,Information Technology,Total Employees,Total,Multiracial,0
06/30/2016 11:59:00 PM,2016,Information Technology,Total Employees,Total,Native American,0
06/30/2016 11:59:00 PM,2016,Information Technology,Total Employees,Total,Total,2
06/30/2016 11:59:00 PM,2016,Information Technology,Total Employees,Total,White,2
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Female,Asian,0
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Female,Black/African-American,3
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Female,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Female,Multiracial,0
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Female,Native American,0
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Female,Total,25
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Female,White,22
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Male,Asian,0
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Male,Black/African-American,3
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Male,Hispanic/Latino,1
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Male,Multiracial,0
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Male,Native American,0
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Male,Total,19
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Male,White,15
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Total,Asian,0
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Total,Black/African-American,6
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Total,Hispanic/Latino,1
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Total,Multiracial,0
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Total,Native American,0
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Total,Total,44
06/30/2016 11:59:00 PM,2016,Library,Total Employees,Total,White,37
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Female,Asian,0
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Female,Black/African-American,3
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Female,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Female,Multiracial,1
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Female,Native American,0
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Female,Total,13
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Female,White,9
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Male,Asian,0
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Male,Black/African-American,4
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Male,Hispanic/Latino,1
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Male,Multiracial,0
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Male,Native American,0
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Male,Total,18
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Male,White,13
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Total,Asian,0
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Total,Black/African-American,7
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Total,Hispanic/Latino,1
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Total,Multiracial,1
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Total,Native American,0
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Total,Total,31
06/30/2016 11:59:00 PM,2016,Mobile GR,Total Employees,Total,White,22
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Female,Asian,0
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Female,Black/African-American,2
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Female,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Female,Multiracial,0
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Female,Native American,0
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Female,Total,11
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Female,White,9
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Male,Asian,0
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Male,Black/African-American,1
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Male,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Male,Multiracial,0
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Male,Native American,0
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Male,Total,37
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Male,White,36
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Total,Asian,0
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Total,Black/African-American,3
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Total,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Total,Multiracial,0
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Total,Native American,0
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Total,Total,48
06/30/2016 11:59:00 PM,2016,Neighborhood Services,Total Employees,Total,White,45
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Female,Asian,0
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Female,Black/African-American,1
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Female,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Female,Multiracial,0
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Female,Native American,0
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Female,Total,6
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Female,White,5
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Male,Asian,0
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Male,Black/African-American,2
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Male,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Male,Multiracial,0
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Male,Native American,0
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Male,Total,25
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Male,White,23
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Total,Asian,0
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Total,Black/African-American,3
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Total,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Total,Multiracial,0
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Total,Native American,0
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Total,Total,31
06/30/2016 11:59:00 PM,2016,Parks & Recreation,Total Employees,Total,White,28
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Female,Asian,0
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Female,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Female,Hispanic/Latino,1
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Female,Multiracial,0
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Female,Native American,0
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Female,Total,7
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Female,White,6
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Male,Asian,0
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Male,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Male,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Male,Multiracial,0
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Male,Native American,0
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Male,Total,6
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Male,White,6
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Total,Asian,0
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Total,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Total,Hispanic/Latino,1
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Total,Multiracial,0
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Total,Native American,0
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Total,Total,13
06/30/2016 11:59:00 PM,2016,Planning,Total Employees,Total,White,12
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Female,Asian,1
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Female,Black/African-American,1
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Female,Hispanic/Latino,1
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Female,Multiracial,0
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Female,Native American,0
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Female,Total,70
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Female,White,67
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Male,Asian,6
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Male,Black/African-American,11
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Male,Hispanic/Latino,9
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Male,Multiracial,0
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Male,Native American,4
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Male,Total,291
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Male,White,261
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Total,Asian,7
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Total,Black/African-American,12
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Total,Hispanic/Latino,10
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Total,Multiracial,0
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Total,Native American,4
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Total,Total,361
06/30/2016 11:59:00 PM,2016,Police Department,Total Employees,Total,White,328
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Female,Asian,0
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Female,Black/African-American,3
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Female,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Female,Multiracial,0
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Female,Native American,0
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Female,Total,11
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Female,White,8
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Male,Asian,0
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Male,Black/African-American,13
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Male,Hispanic/Latino,4
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Male,Multiracial,0
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Male,Native American,2
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Male,Total,57
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Male,White,38
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Total,Asian,0
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Total,Black/African-American,16
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Total,Hispanic/Latino,4
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Total,Multiracial,0
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Total,Native American,2
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Total,Total,68
06/30/2016 11:59:00 PM,2016,Public Works,Total Employees,Total,White,46
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Female,Asian,6
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Female,Black/African-American,40
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Female,Hispanic/Latino,3
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Female,Multiracial,2
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Female,Native American,2
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Female,Total,360
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Female,White,307
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Male,Asian,11
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Male,Black/African-American,62
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Male,Hispanic/Latino,28
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Male,Multiracial,1
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Male,Native American,8
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Male,Total,971
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Male,White,861
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Total,Asian,17
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Total,Black/African-American,102
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Total,Hispanic/Latino,31
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Total,Multiracial,3
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Total,Native American,10
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Total,Total,1331
06/30/2016 11:59:00 PM,2016,Total,Total Employees,Total,White,1168
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Female,Asian,1
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Female,Black/African-American,0
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Female,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Female,Multiracial,0
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Female,Native American,0
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Female,Total,3
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Female,White,2
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Male,Asian,0
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Male,Black/African-American,2
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Male,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Male,Multiracial,0
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Male,Native American,0
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Male,Total,30
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Male,White,28
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Total,Asian,1
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Total,Black/African-American,2
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Total,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Total,Multiracial,0
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Total,Native American,0
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Total,Total,33
06/30/2016 11:59:00 PM,2016,Traffic Safety,Total Employees,Total,White,30
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Female,Asian,1
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Female,Black/African-American,3
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Female,Hispanic/Latino,0
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Female,Multiracial,0
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Female,Native American,0
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Female,Total,21
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Female,White,17
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Male,Asian,1
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Male,Black/African-American,9
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Male,Hispanic/Latino,3
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Male,Multiracial,0
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Male,Native American,1
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Male,Total,89
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Male,White,75
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Total,Asian,2
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Total,Black/African-American,12
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Total,Hispanic/Latino,3
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Total,Multiracial,0
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Total,Native American,1
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Total,Total,110
06/30/2016 11:59:00 PM,2016,Water,Total Employees,Total,White,92
06/30/2017 11:59:00 PM,2017,311 Customer Service,Total Employees,Female,Asian,0
06/30/2017 11:59:00 PM,2017,311 Customer Service,Total Employees,Female,Black/African-American,1
06/30/2017 11:59:00 PM,2017,311 Customer Service,Total Employees,Female,Hispanic/Latino,0
06/30/2017 11:59:00 PM,2017,311 Customer Service,Total Employees,Female,Multiracial,0
06/30/2017 11:59:00 PM,2017,311 Customer Service,Total Employees,Female,Native American,0
06/30/2017 11:59:00 PM,2017,311 Customer Service,Total Employees,Female,Total,8
06/30/2017 11:59:00 PM,2017,311 Customer Service,Total Employees,Female,White,7
06/30/2017 11:59:00 PM,2017,311 Customer Service,Total Employees,Male,Asian,0
06/30/2017 11:59:00 PM,2017,311 Customer Service,Total Employees,Male,Black/African-American,0
06/30/2017 11:59:00 PM,2017,311 Customer Service,Total Employees,Male,Hispanic/Latino,0
06/30/2017 11:59:00 PM,2017,311 Customer Service,Total Employees,Male,Multiracial,0
06/30/2017 11:59:00 PM,2017,311 Customer Service,Total Employees,Male,Native American,0
06/30/2017 11:59:00 PM,2017,311 Customer Service,Total Employees,Male,Total,4
06/30/2017 11:59:00 PM,2017,311 Customer Service,Total Employees,Male,White,4
06/30/2017 11:59:00 PM,2017,311 Customer Service,Total Employees,Total,Asian,0
